Frame@10hz,Group0_probability,Group1_probability,Group2_probability,Group3_probability,Group4_probability,Group5_probability,Group6_probability,Group7_probability,Group8_probability,Group9_probability,Group10_probability,Group11_probability,Group12_probability,Group13_probability,Group14_probability,Group15_probability,Group16_probability,Group17_probability,Group18_probability,Group19_probability,Group20_probability,Group21_probability,Group22_probability,Group23_probability,Group24_probability,Group25_probability,Group26_probability,Group27_probability,Group28_probability,Group29_probability,Group30_probability,Group31_probability,Group32_probability
224,1.7778815790922471e-307,8.4945728276993e-309,1.6328068551234797e-307,1.0,2.204830645894394e-307,6.05043722284064e-309,5.629745167196e-309,1.8507120769917223e-307,5.51665083707636e-309,1.012473867384342e-307,5.83366225043139e-309,5.924463163907936e-309,1.3441369256060882e-307,6.40568173281509e-309,6.42218821989039e-309,6.51494955598443e-309,6.491818066256606e-309,1.0029058179289787e-307,6.52473070969112e-309,5.786111636822686e-309,9.263747530592476e-308,8.842259843430697e-308,8.711064746233113e-308,6.54018864459842e-309,5.50078053467665e-309,5.50953280478108e-309,5.626265618543825e-309,5.753446735206513e-309,5.400922110663557e-309,5.432906448286893e-309,6.53724773151487e-309,6.50342004295104e-309,6.445942415434325e-309
225,5.38612010731309e-309,1.602669856999705e-308,5.26466510729154e-309,5.40598023527527e-309,5.44042624070254e-309,4.2802983396394865e-308,1.4822787778235211e-307,5.374776613170996e-309,1.9051187031987107e-307,5.256088863893857e-309,7.524400888548186e-308,6.116199056450849e-308,5.378717496056944e-309,2.543047679218757e-308,2.4750528923853524e-308,2.073734665411044e-308,2.2446244798996025e-308,5.310181452428743e-309,2.280402652169952e-308,7.795530838108832e-308,5.31510563606553e-309,5.281574218843503e-309,5.244317373159925e-309,2.160099298704091e-308,3.730219213894343e-307,2.2714490081374476e-307,1.325186740718766e-307,9.991409532529922e-308,1.0,3.3401289742175197e-307,2.0639338126831075e-308,2.188437156385796e-308,2.1960050062148006e-308
226,1.0104165728378744e-307,8.21199441510991e-309,1.1255005642678162e-307,8.821607160936297e-308,1.2885375832817851e-307,5.878199697552733e-309,5.493777776929127e-309,1.8373734979687674e-307,5.3790676094579e-309,1.7669842272572163e-307,5.68572555649453e-309,5.76652812048603e-309,2.3735192032220425e-307,6.200152716096116e-309,6.212258226422184e-309,6.287892444074725e-309,6.26715789431905e-309,8.20680456950104e-307,6.31206783551896e-309,5.62813557241816e-309,5.73978301517091e-307,1.0,6.172446391616505e-307,6.325718026889625e-309,5.365197955111224e-309,5.37640398994992e-309,5.48241985659357e-309,5.60302988182372e-309,5.277481451998036e-309,5.311857781531077e-309,6.31559802287393e-309,6.283356707294907e-309,6.22694614059368e-309
227,0.025455395185888373,0.0015315233268104606,0.023177902522219136,0.017788723273261187,0.02416501827445667,0.001099881011235269,0.0010268577130212225,0.03710973658189831,0.001005205709980596,0.051175171868526916,0.0010632014937900242,0.001078747393719982,0.031216980224541262,0.0011610447551911264,0.0011634650083905361,0.0011782533424733036,0.0011742276547949029,0.04611075484405223,0.0011824637823286373,0.0010525440297553302,0.15353201705921668,0.062424115414966744,0.06396149952665195,0.001185113032693748,0.001002533401935558,0.0010048776396871723,0.001024740454607833,0.001047560155893906,0.000985896955741801,0.0009925874317486783,0.0011835472857973596,0.0011774644293128264,0.0011668857156478
228,0.0013487611974083063,0.004339903708625023,0.0013170467555193455,0.0013543476726675227,0.0013623993689984959,0.014900135676460717,0.06059463322497876,0.0013448397377406156,0.045705404136686396,0.0013138232239725317,0.04708367194587694,0.027991113410738615,0.0013456207195713863,0.007502283152632192,0.0072629580162907135,0.005826325091890532,0.00645392083693573,0.001327215300942177,0.006544284781156856,0.05499840958557533,0.0013285240104489143,0.0013195620773513307,0.0013099695936604407,0.00608709543089736,0.042304170726762735,0.04329665070943181,0.13424561144955968,0.40300378771967926,0.02509362537499793,0.023844715568321306,0.005779986910697154,0.0062374561906819335,0.006231746692842193
229,8.222056342574377e-309,1.0,7.962481837964807e-309,8.333546731950635e-309,8.452738550357444e-309,1.7481547540659653e-308,1.522790239863505e-308,8.27185610176965e-309,1.4497572553647266e-308,7.92810364094529e-309,1.655913443762233e-308,1.6834618088394456e-308,8.311630878178884e-309,1.846153065810456e-308,1.8303142814921714e-308,1.7242433335637045e-308,1.7767540593326706e-308,8.149457123231965e-309,1.827640110653558e-308,1.598947306425383e-308,8.11361998225255e-309,8.04926189197435e-309,7.95742878339196e-309,1.805989253641047e-308,1.4423548539937524e-308,1.4316513229748957e-308,1.518368816123351e-308,1.6017577687439153e-308,1.385847134317608e-308,1.38793157666477e-308,1.7374824703956645e-308,1.763578143092908e-308,1.7028868776911143e-308
230,1.3636052403025782e-307,8.60996790521627e-309,1.146918850921476e-307,1.9495540829486726e-307,1.0,6.078807230619123e-309,5.65966778812418e-309,2.859723632779395e-307,5.542535855551247e-309,9.996977170087524e-308,5.86493471844662e-309,5.95414270960713e-309,2.8809532929299516e-307,6.432189277641993e-309,6.446955845790817e-309,6.53389296314615e-309,6.511404875725895e-309,1.4951555252030717e-307,6.5516765993935e-309,5.81133060225299e-309,1.1933657175972922e-307,1.1500482364462761e-307,1.0541913829097726e-307,6.566648942171464e-309,5.527483118180976e-309,5.53648520015244e-309,5.653016918702797e-309,5.78127501125407e-309,5.4297122913381e-309,5.462795426940124e-309,6.55911732568049e-309,6.524719665003583e-309,6.46517564999705e-309
231,2.407032162243456e-307,8.391712028511272e-309,1.9096379119628064e-307,1.894819351557013e-307,3.0851467037043418e-307,5.996369093971944e-309,5.58715203121519e-309,1.0,5.471818796722594e-309,1.890043511882335e-307,5.78747039072635e-309,5.875497691179614e-309,2.558420101088828e-307,6.341567672503843e-309,6.3563623718705e-309,6.4437032011231e-309,6.420450620240267e-309,1.879834959571737e-307,6.46014501538658e-309,5.734781382759394e-309,1.8668335333244888e-307,1.6489629354464153e-307,1.6385078682911474e-307,6.475474944549603e-309,5.457184270649603e-309,5.467618057131063e-309,5.57963921881474e-309,5.70482152128204e-309,5.36244567837045e-309,5.39652761717563e-309,6.46965547786501e-309,6.435438066957256e-309,6.377921952153526e-309
232,8.25780018176516e-309,1.0,7.991782648465713e-309,8.372365011288394e-309,8.497012893271014e-309,1.714055747486534e-308,1.478772217312931e-308,8.313837584825103e-309,1.409590517854612e-308,7.960429342877243e-309,1.605661137191761e-308,1.6407669106615706e-308,8.35271739381694e-309,1.842692637119513e-308,1.8273724476769626e-308,1.736701653171138e-308,1.7792896514981357e-308,8.189371887192763e-309,1.8372297264209924e-308,1.5550355955406734e-308,8.148087043391465e-309,8.085133432275295e-309,7.994935241481835e-309,1.8197895630144346e-308,1.406589398909753e-308,1.393820624132542e-308,1.476501722463624e-308,1.5542654056191145e-308,1.351962042809974e-308,1.3537990097254935e-308,1.7509904390884717e-308,1.7692874449508464e-308,1.708670310685278e-308
233,0.0012461061044517208,0.004069709073702206,0.0012159385690887565,0.0012511569981236942,0.0012584476076452755,0.019685427690657124,0.026111618172399997,0.0012418029672986045,0.021815656976522244,0.0012128236628790577,0.050172672631471196,0.047223041488086884,0.0012421449977315113,0.008136467305149655,0.00783692679471116,0.006068274566635964,0.0068365605075985285,0.0012246793459997688,0.006931504843162448,0.2593091051204705,0.0012259778669211545,0.001217488875917927,0.00120872433551783,0.006363461092449191,0.02307842995506038,0.022696128071127634,0.03696511465285159,0.06413092986486336,0.01567560700824367,0.015645667757548425,0.006008427150861629,0.006565755053497333,0.006561892495617163
234,1.839816203936949e-307,8.36904645840257e-309,1.946968201987236e-307,1.0,1.2443778300765065e-307,6.02277078895801e-309,5.604029913326667e-309,1.340633120120257e-307,5.4929808659166e-309,1.0132735660284872e-307,5.806417022158757e-309,5.89777015277264e-309,9.529811722161417e-308,6.375813424015793e-309,6.39331907464748e-309,6.489017447789314e-309,6.465684976180687e-309,8.107671177502511e-308,6.49438218576908e-309,5.76188229032268e-309,8.09130033069656e-308,7.589985327556881e-308,7.789398901462513e-308,6.510008993353706e-309,5.476363655105604e-309,5.48622503185596e-309,5.60154634932345e-309,5.727791935998463e-309,5.37617015752668e-309,5.408572863017385e-309,6.510251253097077e-309,6.47728382805325e-309,6.421474526338186e-309
235,5.593020159182257e-309,1.7619789504346666e-308,5.461944650286583e-309,5.612923398377157e-309,5.64954755418809e-309,6.513004931532154e-308,1.0,5.579288805706774e-309,2.2072824012859523e-307,5.45309649318564e-309,1.7735843187470534e-307,1.153426200845853e-307,5.58288768906571e-309,3.132919083160076e-308,3.0340813695215215e-308,2.466096406555348e-308,2.701716434233176e-308,5.50911770206042e-309,2.7648443481005835e-308,1.4566209863553101e-307,5.515478146500296e-309,5.479081484972606e-309,5.43915703079293e-309,2.5972684585894206e-308,2.4135828218885993e-307,3.243367777326721e-307,2.5399302382495364e-307,2.360021984421534e-307,1.8357888077436283e-307,1.9914151902185516e-307,2.461674143634255e-308,2.633392984058294e-308,2.631536778504689e-308
236,5.886716096367997e-309,1.9725556225508073e-308,5.739231110853313e-309,5.907556948508123e-309,5.94576838711741e-309,1.3752442948913195e-307,9.250214135481532e-308,5.86682686350791e-309,7.092033526452247e-308,5.728476819222794e-309,2.022336081787836e-307,1.0,5.867653072298923e-309,4.3539758678790926e-308,4.152469522668847e-308,3.092601142400896e-308,3.505508302759118e-308,5.784755524002627e-309,3.63816802698021e-308,1.6779247756833556e-307,5.79194739384622e-309,5.751326598165136e-309,5.70943120475966e-309,3.327786909836124e-308,7.485121635126006e-308,7.589982363171551e-308,9.707208464588764e-308,1.344097067747394e-307,5.889863989751622e-308,6.185993454677276e-308,3.093295696910906e-308,3.3959301718502126e-308,3.3768525679620347e-308
237,8.31976235907012e-309,1.0,8.05098682954396e-309,8.435382449157734e-309,8.56385075181108e-309,1.687935154928175e-308,1.4643401063070406e-308,8.378392217761114e-309,1.3956339549743326e-308,8.020528680636566e-309,1.588262761033075e-308,1.619999683536397e-308,8.41923443014408e-309,1.8059370528355945e-308,1.790974577089778e-308,1.701865184431719e-308,1.743929942105249e-308,8.25424207763651e-309,1.7998381120615166e-308,1.536552897520753e-308,8.21303297172231e-309,8.14914395089022e-309,8.05645871052655e-309,1.7825813604557654e-308,1.3917720940077607e-308,1.380358168807025e-308,1.4606305360261016e-308,1.5370617252487155e-308,1.339114214161753e-308,1.341601941731166e-308,1.7161822252518646e-308,1.7344863159504743e-308,1.676149766285832e-308
238,2.1152920460052127e-307,8.086286746183637e-309,1.0,2.734421240261399e-307,1.1489646689387156e-307,5.86514192235067e-309,5.471643478258846e-309,1.6622400581755098e-307,5.362969883686025e-309,1.826001521864186e-307,5.663848231361023e-309,5.74905623821375e-309,1.0597356041501467e-307,6.196036252587046e-309,6.211525957265634e-309,6.29910468993168e-309,6.276779372227176e-309,1.0746594339345736e-307,6.309044800634786e-309,5.616887516290744e-309,1.075995611868069e-307,1.0094672487559456e-307,1.13722890757032e-307,6.32385281166461e-309,5.34755583081969e-309,5.358268797088405e-309,5.466196893596647e-309,5.586439108099523e-309,5.25467130232171e-309,5.28733212807184e-309,6.32191738701459e-309,6.29009910952232e-309,6.23655422559762e-309
239,5.70560016276096e-309,1.869629520849053e-308,5.570347617488645e-309,5.729635037078704e-309,5.764349563720875e-309,6.682662849738657e-308,2.2699167831555693e-307,5.68940599276689e-309,1.5675771105981e-307,5.556758953461877e-309,2.5664393252977378e-307,1.3348576126809375e-307,5.692849736559157e-309,3.254771653881827e-308,3.145867830772032e-308,2.502016471696609e-308,2.778057620196037e-308,5.61442791066543e-309,2.8254647461618986e-308,2.6315539066144214e-307,5.619737241729884e-309,5.581638381121416e-309,5.540753241167877e-309,2.6231234859000685e-308,1.5312671761666221e-307,1.53455730449895e-307,3.8067140790866474e-307,1.0,9.730129493526234e-308,9.384270471193577e-308,2.48422619836832e-308,2.6858940783677296e-308,2.6785047351136203e-308
240,6.46040168102307e-309,1.9846829641523444e-308,6.2765564165133e-309,6.485688917615793e-309,6.519731276650633e-309,4.967816556216657e-308,2.5481923745395237e-308,6.419022253265586e-309,2.420257015296788e-308,6.255909134156143e-309,2.970389201622195e-308,3.6045132182812724e-308,6.4080750848946e-309,1.7251329745118954e-307,2.3373396539880563e-307,2.605107018468299e-307,1.0,6.30343681894421e-309,3.1279014727984445e-307,3.203139120196307e-308,6.30948152919538e-309,6.260358341675354e-309,6.219994448193903e-309,1.9364292852541696e-307,2.484912220062896e-308,2.4436975331368327e-308,2.667415338034617e-308,2.871589327316708e-308,2.2418895701696336e-308,2.2679435965336105e-308,2.121191801637925e-307,5.1248861059529755e-307,3.648470546629753e-307
241,8.358378236448107e-309,1.0,8.08732900816907e-309,8.47567627853156e-309,8.605122370456185e-309,1.6756628448999553e-308,1.4537113135068495e-308,8.4175823808299e-309,1.386039754628803e-308,8.056039842846485e-309,1.5761667496432474e-308,1.6080129748539105e-308,8.458835064857816e-309,1.79486579298875e-308,1.780384592603905e-308,1.694252826182816e-308,1.735126639599906e-308,8.292088555015166e-309,1.7900729737696233e-308,1.5256452064255447e-308,8.25018386308148e-309,8.185728655178856e-309,8.092298034628705e-309,1.7733362528176143e-308,1.3821518830980777e-308,1.370954856615269e-308,1.450272264625277e-308,1.525790066359322e-308,1.3299380286941654e-308,1.3324475735169307e-308,1.7082610484732966e-308,1.7259110849462066e-308,1.6682649045298116e-308
242,1.3744225920169042e-307,8.60104365906265e-309,1.163612996103015e-307,1.964653270773211e-307,1.0,6.074550564629205e-309,5.6561251770865e-309,2.9263870075685035e-307,5.53913644376453e-309,1.0106443955811727e-307,5.86110865841087e-309,5.950139382004265e-309,2.9470359450275807e-307,6.42724734856985e-309,6.44198851072052e-309,6.52873508604623e-309,6.506321696677424e-309,1.5144184251725143e-307,6.54650158644913e-309,5.807544122502915e-309,1.2064398840181526e-307,1.1626335969920334e-307,1.065168995663714e-307,6.561428401655136e-309,5.524064061791414e-309,5.533095128100976e-309,5.64945632606769e-309,5.777554513578716e-309,5.426429568986797e-309,5.459493225317204e-309,6.55391571556218e-309,6.519616412105243e-309,6.46017171082213e-309
243,0.052618030055114486,0.0024479487605450615,0.44880813766888356,0.08222239812985224,0.033137628219765375,0.0017783751782618523,0.0016592798068293065,0.045067815505572796,0.0016266873548966166,0.048664128366192425,0.0017172478574336392,0.001743089013587171,0.030665111841837255,0.001878714278477956,0.0018834665619827141,0.0019103186577114385,0.0019034321446597061,0.03162416997741166,0.0019128910607676692,0.001703395941039462,0.030313595519657253,0.0293473866970622,0.032763762833722634,0.0019174468113107401,0.0016220759564292866,0.001625146331476725,0.0016578520870326322,0.0016940799781028698,0.001593896916856958,0.0016036002289385911,0.0019170402142212185,0.0019073175091983002,0.0018912378148370648
244,0.030584390333612276,0.0019626027822940294,0.02686443459437692,0.028697569749573545,0.06612191763386513,0.0013903488416026314,0.0012962989781062644,0.09851897248422961,0.001268909246702407,0.0327962177485047,0.0013429360000203406,0.0013628100081401395,0.12616004340440778,0.0014692636697080888,0.0014723420743129228,0.0014910583628355081,0.0014860908169801604,0.06653862649823919,0.0014964103520806696,0.0013295985867634093,0.05767393775852904,0.04904366678533021,0.040432354239685525,0.0014997066597515804,0.0012655140509204746,0.0012680187432823613,0.001293989670721806,0.0013232281862451541,0.0012439031108077807,0.0012519559104499094,0.0014974535166094706,0.001489707309446099,0.0014760128225126316
245,8.153396549833295e-309,1.0,7.89302418265595e-309,8.25971919418422e-309,8.38367296392505e-309,1.7580703902788676e-308,1.520986227572308e-308,8.208097811595577e-309,1.445980921699592e-308,7.86727859092474e-309,1.6539956190759664e-308,1.686939638803221e-308,8.246162010107056e-309,1.8749541533478226e-308,1.857279333443062e-308,1.753089370615454e-308,1.800903071627422e-308,8.08882309494599e-309,1.8638615683839703e-308,1.5956963464046676e-308,8.051700193646e-309,7.989983351198775e-309,7.90080167057078e-309,1.844029643314878e-308,1.4426383988468053e-308,1.43036479559357e-308,1.515657199314375e-308,1.597466223322381e-308,1.387341611371828e-308,1.3903976394969845e-308,1.769762288798892e-308,1.7908793014878603e-308,1.728258929088279e-308
246,0.001440491315291842,0.004271593474068424,0.0014075125659525386,0.0014450048037883518,0.0014545132380781674,0.01197580747959548,0.05314788371192923,0.0014371684721914805,0.04038251886533612,0.001405849320006803,0.02209655508985002,0.01772423888232307,0.0014380171095889362,0.006947796327623002,0.0067513671552235565,0.005633718283596762,0.006101329043608625,0.0014197735518962419,0.00622628412402783,0.021604777576665173,0.0014215327307322441,0.0014124614011679375,0.001402459717662124,0.005902675451550927,0.061868732334791204,0.06176762070663761,0.033628135069455646,0.027511422395856945,0.12531736561304904,0.37199540199832193,0.005625456651090032,0.0059641894123698014,0.005985747561438038
247,5.61601949912462e-309,1.788662806473639e-308,5.484302038714894e-309,5.636896814762955e-309,5.673339558004967e-309,6.615671991598843e-308,1.0,5.602201891267316e-309,2.2469966335189156e-307,5.47454790935628e-309,1.92664408960565e-307,1.1937681442981077e-307,5.60602952208034e-309,3.1608316611804957e-308,3.061054636932306e-308,2.4809398378719956e-308,2.7226886274236136e-308,5.531404964552166e-309,2.7843823791908217e-308,1.565797228798286e-307,5.53750622574206e-309,5.500799339665927e-309,5.460507150044556e-309,2.611389596994904e-308,2.266968513307325e-307,2.8655848625513847e-307,2.8277634186475592e-307,2.8067161371073225e-307,1.6547922981247002e-307,1.72157734698453e-307,2.474774188010554e-308,2.6512222598139416e-308,2.646944663124927e-308
248,8.392698949883712e-309,1.0,8.120832819551815e-309,8.5120963123924e-309,8.64049438694474e-309,1.6701355825516606e-308,1.450732818109371e-308,8.450613342588033e-309,1.383843138017338e-308,8.086752748620787e-309,1.5728658820978757e-308,1.6037567386818344e-308,8.492411017221883e-309,1.786060484669129e-308,1.7721539897654887e-308,1.686501873036502e-308,1.7281365123930913e-308,8.32354549991106e-309,1.7800351122615296e-308,1.5231283817672098e-308,8.28173207426898e-309,8.21628968552189e-309,8.121876025574055e-309,1.7630121781381447e-308,1.3790537639198124e-308,1.3682667544328516e-308,1.4476547823594746e-308,1.5232815558729206e-308,1.3266249290494853e-308,1.328928637604213e-308,1.6996094852455924e-308,1.7182408157403498e-308,1.6611525704358235e-308
249,0.0897302530077624,0.0034409177159033014,0.1361239979622522,0.34279874081389355,0.04842384491095783,0.002502759710568215,0.002331071443661913,0.06231399518223861,0.002285169354499909,0.06193231553428404,0.0024134621708180606,0.0024514191055748547,0.04136086051508537,0.0026486438745808834,0.0026558142846994687,0.0026965046022156265,0.0026856384289013916,0.041063506236706786,0.00269865490335789,0.002394905107889331,0.039790354422300424,0.038110736340990256,0.04261044986166709,0.0027057502820227296,0.002279050860091126,0.0022832058325747803,0.002329581354686091,0.00238081992581521,0.0022387543975349237,0.0022524990342938475,0.002706103688109112,0.0026914399992418753,0.0026687791348207527
250,5.81942932510345e-309,1.968835602208315e-308,5.6773056656035e-309,5.841354206425443e-309,5.87999983362385e-309,8.173172404481225e-308,1.5995325670987606e-307,5.80333142055421e-309,9.623369266668495e-308,5.66673084679566e-309,1.0,2.2812898237911376e-307,5.806493550502177e-309,3.5552865383089006e-308,3.419549092404563e-308,2.660117024673698e-308,2.96585835355365e-308,5.726065238703525e-309,3.060726441960413e-308,1.84383420719409e-307,5.732688684852757e-309,5.69320705905837e-309,5.650668467066103e-309,2.838203241590079e-308,9.686181212248629e-308,1.027345884491355e-307,1.4136992280207581e-307,2.4736619880634627e-307,7.512711575358678e-308,7.914668705421815e-308,2.6611850393410877e-308,2.8835872008180657e-308,2.8622668393985447e-308
251,1.891995096580922e-307,8.235268735253597e-309,2.589298951596661e-307,1.0,1.193758823895803e-307,5.951630836121393e-309,5.54098768995437e-309,1.3925866812251065e-307,5.43186962730811e-309,1.1213508696249717e-307,5.73900584287837e-309,5.82891316331304e-309,9.474977199161818e-308,6.29873163486511e-309,6.315898931549913e-309,6.410930446579777e-309,6.38702124029531e-309,8.495750888841127e-308,6.415985557697584e-309,5.695178902420904e-309,8.300834478395065e-308,7.874701434234464e-308,8.283514659279966e-308,6.431853706360547e-309,5.41608726803992e-309,5.425728104521703e-309,5.53827950710519e-309,5.66168685109831e-309,5.31833007937312e-309,5.35034621538924e-309,6.43231180093935e-309,6.39906368709735e-309,6.344550476706004e-309
252,5.472497430583025e-309,1.664042014771364e-308,5.34730929526189e-309,5.494145681718047e-309,5.527332230765016e-309,5.362365600851138e-308,2.1119652207915418e-307,5.45857771050529e-309,3.9419753128329275e-307,5.33607633676388e-309,1.040720616353304e-307,8.143794556190577e-308,5.46183794053285e-309,2.8482859804231076e-308,2.7669246979230224e-308,2.2825119669537114e-308,2.494041839227839e-308,5.39005021085185e-309,2.524066531944799e-308,1.2803421681189876e-307,5.39479831561359e-309,5.35992000195954e-309,5.3221773910216e-309,2.3723543224188143e-308,1.0,4.986980421910726e-307,3.033706759315293e-307,1.7552907484737913e-307,2.7866150261644213e-307,1.9520633084461825e-307,2.264198688126524e-308,2.4183263256708054e-308,2.4278104935118156e-308
253,1.874694673265005e-307,8.095212749742233e-309,1.0,2.1209432252702425e-307,1.236100652477384e-307,5.85816260687069e-309,5.467075687085e-309,1.8223611004906245e-307,5.358500376896807e-309,1.8387756888310372e-307,5.65866856283355e-309,5.74282251734152e-309,1.1726224098855457e-307,6.18662634091392e-309,6.20170582708633e-309,6.287307233687793e-309,6.26561689330094e-309,1.1889945612542316e-307,6.298457308167445e-309,5.61105679885909e-309,1.1528946015599572e-307,1.1022335778967535e-307,1.211251939021546e-307,6.31288455541594e-309,5.34308341763071e-309,5.35348418750863e-309,5.46139833455451e-309,5.581358075438955e-309,5.2506636900962e-309,5.282949027872405e-309,6.3100059336545e-309,6.27855823482596e-309,6.22489468459065e-309
254,8.33061320369514e-309,1.0,8.063309677220675e-309,8.44763163243457e-309,8.571030875628984e-309,1.7039582315667096e-308,1.4790299350935397e-308,8.38401789581014e-309,1.410174591193958e-308,8.02764277282318e-309,1.6059321747557953e-308,1.63665737554182e-308,8.424598036156157e-309,1.816708560657425e-308,1.802293201954871e-308,1.709429747124612e-308,1.755320164996293e-308,8.257579226843533e-309,1.806313983630872e-308,1.5544922044225103e-308,8.218031056826115e-309,8.152746715416875e-309,8.05959162834806e-309,1.7875099246664785e-308,1.40439875263565e-308,1.3934137423622017e-308,1.476152834360035e-308,1.555000464818581e-308,1.349763198088431e-308,1.351760445307139e-308,1.722227360716982e-308,1.74384417420744e-308,1.6848914679994326e-308
255,8.100027237151113e-309,1.0,7.84345641980725e-309,8.20531906250405e-309,8.324228508571647e-309,1.7947486070154935e-308,1.548891650886017e-308,8.150455900380315e-309,1.4722464190500965e-308,7.81524560597174e-309,1.687148295342411e-308,1.7210148711836797e-308,8.18723857127182e-309,1.911722245718765e-308,1.8935845210562847e-308,1.7823723148222054e-308,1.834389989220388e-308,8.03093663463055e-309,1.896431915127087e-308,1.6280226253387775e-308,7.9951878828316e-309,7.93359530837718e-309,7.845820730402774e-309,1.8748439177343997e-308,1.4681718345240125e-308,1.455244473986983e-308,1.5444535555723835e-308,1.629612303254222e-308,1.4101131163516197e-308,1.4125314878787667e-308,1.7984763952636264e-308,1.8225322309384747e-308,1.757580024609056e-308
256,0.0013694896624832295,0.004015382602497294,0.0013295925381087872,0.0013736800794754349,0.0013814326538295644,0.009012087882298297,0.0049774332846642955,0.001360318030873521,0.004695172566591966,0.0013262519364382822,0.0056952308641148135,0.006797705783328999,0.001357475683293016,0.02533076281984019,0.02979086253313896,0.0985975158708992,0.05988865047250076,0.0013354503498206227,0.05896848359198569,0.006030614604998017,0.0013371388573948885,0.001326683311266885,0.001318335378395711,0.07072203140270299,0.004823349244711561,0.0047644200983932745,0.0051276490111790115,0.005477055394898774,0.004411148466130074,0.004481984381624765,0.28920895590594936,0.14143250768985405,0.10510077211609657
257,1.89596350575059e-307,8.464555978920067e-309,1.7656352225525884e-307,1.0,1.9118871590705677e-307,6.04301063024665e-309,5.622741652634123e-309,1.7705404807044055e-307,5.51010728363277e-309,1.0281329363334857e-307,5.82626116698298e-309,5.917221145546587e-309,1.2417941143342285e-307,6.3978857787713e-309,6.414613334054385e-309,6.50812514675537e-309,6.48486217272876e-309,9.570492427941822e-308,6.516920158622386e-309,5.779384883394656e-309,9.045615843780025e-308,8.586421077895598e-308,8.538658674517962e-308,6.53246210916772e-309,5.494129945310177e-309,5.503106792431865e-309,5.61947344808581e-309,5.74639436357928e-309,5.39425098403161e-309,5.426329345839986e-309,6.53023294670979e-309,6.496512555433875e-309,6.439411940879914e-309
258,2.0497263891266544e-307,8.327424812765696e-309,2.026571852708684e-307,1.0,1.1547623646447227e-307,6.014006850772026e-309,5.59546407865075e-309,1.317017368210191e-307,5.48416272604862e-309,1.0757666224611342e-307,5.797463426053997e-309,5.88932249125788e-309,9.096828986530933e-308,6.36729668398241e-309,6.384942384711935e-309,6.48180801332188e-309,6.457749216887764e-309,7.968451110723348e-308,6.48687551896972e-309,5.75288235779566e-309,8.150276589153354e-308,7.568365137381987e-308,7.963502659419139e-308,6.502896649446767e-309,5.467796459036254e-309,5.47827848137667e-309,5.59255016456369e-309,5.7184870209871e-309,5.36817900060936e-309,5.40129697919388e-309,6.503751021480187e-309,6.47034399320863e-309,6.41480788931754e-309
259,0.0009508922735996692,0.0030010024701718108,0.0009287944781743968,0.0009548187648140561,0.0009603244166205024,0.009613486165435158,0.04002055794668984,0.0009480553038724039,0.04446486168642534,0.0009264407185000077,0.024642859781944346,0.016571442365592708,0.0009486048805556357,0.005089634499612938,0.00493799128754393,0.004006529591870026,0.004424627624786914,0.00093572055804698,0.004468209539267146,0.030102840192708574,0.0009366696312686777,0.0009303845836762659,0.0009236682441244192,0.0041654395032193325,0.03408964674791388,0.036267113060221394,0.09716301802959526,0.07253386581845715,0.019159919109762814,0.01765955357804687,0.0039696046856958055,0.0042738129793198605,0.0042771145165841
260,6.475768277784505e-309,2.0338027482575133e-308,6.28939057715201e-309,6.498177514416043e-309,6.53763080246884e-309,5.433435668395305e-308,2.7136080539769013e-308,6.438081499922746e-309,2.538265728366695e-308,6.2740201553254e-309,3.1709744240695576e-308,3.8798257762184043e-308,6.4278490399337e-309,2.882784435800103e-307,3.898182100356138e-307,2.268456315481828e-307,3.8424040503395256e-307,6.324510335464857e-309,1.0,3.361371927257258e-308,6.331209338875646e-309,6.282337993810854e-309,6.240946734047846e-309,4.2963168898175664e-307,2.6147178541841945e-308,2.577263095992364e-308,2.805502394912957e-308,3.0298369602803183e-308,2.37047890864392e-308,2.409574901244132e-308,2.7852860942928824e-307,4.980785906942829e-307,3.1811883963000443e-307
261,8.28295340260328e-309,1.0,8.01531107627079e-309,8.397227568058127e-309,8.524366338040776e-309,1.702046290171621e-308,1.4715881374496935e-308,8.340716864134873e-309,1.402336956793247e-308,7.985515061163467e-309,1.597051004531522e-308,1.6309498638626937e-308,8.380350943549893e-309,1.8270375228244054e-308,1.811699561342178e-308,1.7220057891366226e-308,1.763843345954952e-308,8.216715995820244e-309,1.822089315931975e-308,1.5455964783154325e-308,8.175499742147975e-309,8.11231014770696e-309,8.021103835760137e-309,1.8049297867452286e-308,1.3992698666981464e-308,1.3871205560923836e-308,1.4684013800681743e-308,1.5453997560788424e-308,1.3457839674144077e-308,1.3481362590201114e-308,1.736742652037283e-308,1.754514105406962e-308,1.694874161382926e-308
