Frame@10hz,"('Pose ', '1', '2', 'delta pixels')","('Pose ', '1', '3', 'delta pixels')","('Pose ', '1', '4', 'delta pixels')","('Pose ', '1', '5', 'delta pixels')","('Pose ', '2', '3', 'delta pixels')","('Pose ', '2', '4', 'delta pixels')","('Pose ', '2', '5', 'delta pixels')","('Pose ', '3', '4', 'delta pixels')","('Pose ', '3', '5', 'delta pixels')","('Pose ', '4', '5', 'delta pixels')","('Pose vector ', '1', '2', 'delta degrees')","('Pose vector ', '1', '3', 'delta degrees')","('Pose vector ', '1', '4', 'delta degrees')","('Pose vector ', '1', '5', 'delta degrees')","('Pose vector ', '2', '3', 'delta degrees')","('Pose vector ', '2', '4', 'delta degrees')","('Pose vector ', '2', '5', 'delta degrees')","('Pose vector ', '3', '4', 'delta degrees')","('Pose vector ', '3', '5', 'delta degrees')","('Pose vector ', '4', '5', 'delta degrees')","('Pose ', '1', 'vs prev. time', 'delta pixels')","('Pose ', '2', 'vs prev. time', 'delta pixels')","('Pose ', '3', 'vs prev. time', 'delta pixels')","('Pose ', '4', 'vs prev. time', 'delta pixels')","('Pose ', '5', 'vs prev. time', 'delta pixels')","('HDBSCAN', 'Assignment')","('HDBSCAN*SOFT', 'Assignment')"
236,67.27260569603582,358.8816370898355,318.49575997517314,433.42475539276325,303.69809708508416,252.96185253713952,366.7804946446324,126.01902170168201,188.84316707682524,119.7469367231622,-0.42572587494356284,-0.243933817662086,-0.8723085876894988,0.6498950000488406,-1.5420666773584681,-1.7819976397942592,0.46247185977167377,3.7862385971052874,5.009875907282621,5.046402321542557,33.98481384516739,31.966164947653862,26.59262896252406,18.293114709591432,19.232255083609648,11,11
237,44.08040085840193,323.5185948795592,307.76541265474657,423.01432649615214,287.13862959288844,263.76054808687405,379.02265513916603,158.97367296009836,208.48882729664965,115.28676402805574,-0.20123986162029417,-0.12722634316987147,0.6681439396013185,-0.017601699876286687,-0.21248410625254355,0.8076026614869727,-0.0026389531613298083,-0.006022305543819204,0.06290238201842718,-1.8554488960833933,0.5788591420292837,1.9248077470660179,1.9681822577914068,3.93054022524579,1.018425449424071,1,1
238,42.15495482941267,329.8932496323655,169.50363421509053,412.57939087252703,293.4981832031697,129.39671076851315,370.43170297600983,168.84631690941407,204.66854897273615,254.7657471364848,0.09503397887558895,0.13483208652660333,0.1456744828664377,0.0563036870157936,0.15837538050514696,0.17489967490354458,0.050993707353267845,0.17823501762598568,0.09833614678032228,-0.02237047413156995,0.9210259450592266,1.4232841145368758,1.574674425633877,1.865174681370263e-15,1.6079523767737214,2,2
239,42.39604857049952,327.7432865682274,288.93777471321175,424.75421650431304,290.69279158736407,246.55142068997986,382.3590042401517,145.58996063489886,199.4481153813479,135.9155017941733,0.16496865000682973,-0.45235578882500177,-1.226574165653049,-0.25659873716995385,-0.40969009616219043,-1.4646314117247763,-0.3030362336500613,-0.36664846013210717,-0.3151739350009559,1.7979543504261217,4.973157320019613,3.1031680139165996,1.8784579183956311,5.275380715933685,0.7651676347040738,27,27
240,45.60020983067756,330.8049816144053,304.16390142875133,415.91286031203316,293.38590308574635,258.6527514582443,370.40749335366854,162.40068418549345,204.69882627045118,111.75497476150957,-0.5999190659551166,0.09084636530802973,0.06275764042171222,0.03895637939753001,0.12345883164389546,0.17170861254344819,0.11236052221447772,0.2547891761476337,0.12122950733665777,-0.024682205467772902,1.701986332528213,1.739087866545357,1.019502944963989,0.0,0.6833660452930025,16,16
241,43.649783159976955,324.84152966239395,309.2158294852737,424.67697765222186,288.92318782745394,265.6684502128541,381.15266582283385,158.11798208047767,207.0212162623202,115.51311836686118,0.05432896110180824,0.1757111700574971,0.6677778745880085,0.05629478145661598,0.12258215026720494,0.758705290043641,0.05014404875860114,0.5463645897773667,0.004896442622041218,-1.5737551149514903,0.8510777946234214,1.004097925135277,1.0200238751515087,3.914922393322229,0.7244064132097994,1,1
242,41.94208649214011,331.0613248672672,168.71259925723587,411.6353550370865,294.47070199442487,128.67671913636403,369.7132982805786,170.14510659359698,201.30895692119088,254.5329513678623,1.5962054108863035,-0.6564472293989414,-0.15110275256772673,-0.10403851567229622,-0.9829228169763855,-0.6831012340143071,-0.29582432725399854,-1.421845259814643,-0.6415471473949927,0.025672153565951504,2.3690194563033753,2.7896375966651066,6.133294491703511,1.865174681370263e-15,0.9849442423511807,4,4
243,42.438837378238524,330.6912043093487,170.50322904555836,413.63387516140796,293.88890104690626,130.0181166172696,371.20945013277174,168.72526052075295,204.60118444192983,254.7728354051383,0.650985811300901,0.20601255881304992,0.5461318639621697,0.1833539675397993,0.04066845143628253,0.3871261122514569,0.13107286569344734,-0.2471607615858897,0.0763439250567332,0.04612246819500173,2.5752414888702644,1.268025199533066,1.6810485940084754,1.865174681370263e-15,0.9842442692034064,2,2
244,44.54849003517322,326.2447957851723,149.23083878859595,392.9289969693018,286.23894182196324,106.59410697692988,348.58369653712566,181.3431584132976,190.05337449176557,255.9210542788653,6.8407957077072306,-0.8248220197556198,0.14914111482720152,-0.5213128094018697,-1.7553418364783855,-1.8848803108480319,-1.535807444033341,-2.7266450450977153,-1.7127001798068706,0.17803209040534443,13.406052088975066,18.032528310949736,12.806832520868538,1.865174681370263e-15,4.441770792873995,12,12
245,44.64579894488196,324.5717436537182,307.8660816377408,422.32862926999627,287.570798031265,263.27364453121527,377.7599667782237,160.13051665205845,207.25271712903142,114.53006886995776,-0.025905426376516456,-0.038648519428370755,0.5629042787679409,0.14082052295521458,-0.3421863386472623,0.6329396104257347,0.13639089127171872,0.28807803107502755,0.3130531787649378,-0.9892809187736014,1.227843719806716,3.91640126988346,1.269889116576941,2.8074633685924244,1.086445564881031,1,1
246,44.981335603963494,330.81777249417235,295.73484368542995,430.01850694617383,291.77060337249924,250.78239911210508,385.05085847182676,144.90141271529995,199.1011348840318,134.34354190871917,0.006005583068229847,0.29566510505391125,1.105085902613803,0.10179237662205959,0.2758537291555587,1.2955277983586908,0.11128627186550404,0.1432027873117911,0.3287738676301896,-2.051214511418142,3.533768853163963,2.3160394576428804,1.9805722739779439,5.538384311197568,0.9816346725587272,29,29
247,43.95655428122094,330.0317177606551,289.91300725239677,424.5873424910876,290.79174068072274,245.97731031680598,380.67145301442696,140.53384579657484,196.62333325758073,134.97814287704503,-5.668824717660641,-1.7783974928034063,-1.2867897289637287,-1.2061656251267243,-0.9772794293129559,-0.47750747509884717,-0.6833480756195763,-0.5738755828114582,-0.36178071440310056,-1.0730498929307781,10.69962333222136,5.464113114563603,1.706355029030425,2.782506119794694,0.7737018107893964,6,6
248,44.10794508198868,324.6713210704751,308.7033460387785,424.00369508637306,288.48256317165624,264.72711196149305,380.03204332038234,156.57509754869048,206.91773922218945,115.31458824908289,0.27977763132574474,0.15487918094324607,0.500656576296233,-0.0031467896156462992,0.10166183776259038,0.529585231570249,-0.04067463178619868,0.5551539433005035,0.07333687178505792,-1.3551009425156526,0.5322003346514148,0.48689462540527656,1.2535015953749604,3.10510812462043,0.6273408422412095,1,1
249,45.124635829697006,331.9764733300981,173.33068682958665,416.7886651721298,293.58522514518444,130.48183624394207,371.6756256535477,168.85589047797933,204.9358712687845,253.66190702378776,2.3970663315233876,1.4419971928430633,2.8044298224106416,0.9622800429516238,0.9879068302865193,2.5827031047486004,0.7948397124713914,-0.2552080976658129,0.3508403793214566,0.02034278972721094,10.163687793446226,6.567745183432347,1.5540066963219417,1.865174681370263e-15,0.8730157854386692,3,3
250,45.10038278684504,324.25237999745474,308.8901236114025,424.23612731623524,286.99682321331414,263.92077875896956,379.273900613168,156.14424962205374,205.45672813793178,115.4451200776577,2.3729187112574706,-1.0741653102283106,-2.595530451532044,-1.122744101948458,-1.2994123746516206,-3.3800408731784954,-1.4942778292840675,-1.4371508307694778,-1.6581071184612137,2.885354516892138,15.80045934375348,18.83053284888171,7.619708811923019,7.788617130806905,1.7835240838217183,10,10
251,45.889740948779774,331.36927946444024,173.21400745259393,416.11356290687803,294.03497443636616,131.1012953091502,370.3544938480101,167.19273245703627,204.94493254080206,254.28388793547265,0.7188817423977172,0.13484847108178363,0.18467085060018862,0.04546027935016776,-0.0713999901813741,-0.1862241412746967,-0.0446487219972563,0.049314179501725564,-0.022353106789715263,-0.02039089650506811,1.7024457654809773,1.5317353126077777,1.089786799845577,1.865174681370263e-15,0.9646964598627421,3,3
252,42.032620725517724,326.85686117303226,287.86070516531294,423.05098072934624,290.0162789681265,245.8289119850787,381.0187574540182,146.79660287012814,199.0098108299519,135.21453265175188,-0.35123435008312515,-0.2435024003801185,0.07167591808712319,0.06330035403891267,-0.1310090951834969,0.14409508061945528,0.10827008437180968,0.7697031600316656,0.592614837827213,0.03166781757783338,2.6590844245370127,1.4328848343384781,1.8525380805023581,1.417905181238445,0.9510345660172581,24,24
253,42.49754850747656,329.88411205732626,169.56375003780497,412.43822808997965,293.0558113052363,129.0688521916625,369.95286925130307,168.64793439268,204.19011746465392,254.6241796777255,0.2753286340615175,0.13525242258256284,0.1394743950657088,0.04016200060180532,0.0821154393688073,0.04060513444149716,0.014678063249465027,0.14461441262695487,0.12291619360271866,-0.0074215981753041685,0.7248624950114877,0.4209301951772162,1.307289501496431,1.865174681370263e-15,0.4028442889629647,2,2
254,44.06754846544293,324.4666470959716,309.0225140457914,423.9804681869494,288.2697272144755,265.07596983592896,380.0363588881366,156.98268260806358,207.58290854440875,114.9649193668778,0.04024832701705646,0.015263833010303431,0.3327764586376706,-0.015875632394356454,0.05319085583531047,0.38840368452272833,-0.017411954662352864,0.03793893382182709,-0.14302013060678045,-0.9503232011621616,0.4030381540885003,1.088631447055449,0.8728451369631578,3.406329779704253,0.6348291524887275,1,1
255,45.89707272391532,324.77279892398855,307.73131132715747,422.69466374041446,286.56759783059636,261.8700569374664,376.86336560573363,160.9584422216098,206.9780583402829,115.0852528573895,0.10508064318070698,-0.09696186540370934,0.4012192456595477,0.09346561131271322,-0.2549469076391166,0.4395521614367227,0.08262135077640828,0.3504444755118586,0.22812901051477205,-0.7092877751382871,1.9048395059457757,4.592874862676032,1.5428881502616492,2.692794925046988,0.3965295740735899,1,1
256,46.145095123095096,331.3005008406868,304.8455880752886,416.84171102752754,293.5946134497334,258.8128788443242,370.8208434352686,162.19586955411714,204.1327338060111,112.01006298420258,0.025010939208128385,-0.39150475215610137,-0.16114734845038448,-0.13128069826953723,-0.42861642098297814,-0.19306149990640376,-0.14904297972260597,-0.27333719813349894,-0.13478854049966243,-0.045298006561827225,1.9795935524740234,2.0710197297780377,1.9834206417771836,0.0,0.8489892427505026,30,30
257,44.01716226058364,330.98357001970805,172.2217430458164,415.21581498502036,294.0895675667621,131.0627592250073,371.24772093270104,167.67385462397291,204.89462631942567,254.42756202444863,0.9450949432276121,-0.21925590237039055,-0.5406409020732408,-0.1943584017414565,-0.39907337449598923,-1.048586510743949,-0.33595481198714905,0.03921204320770633,-0.14962454658612687,0.047732339675198715,3.3865823227841583,3.2300666266823925,1.247025553964721,1.865174681370263e-15,0.354723432302429,3,3
258,45.70052532223334,331.96131431488897,173.02270799007215,416.513923649176,294.8724966802583,131.07412493766455,370.9615744187879,168.2343157132263,204.75715159064146,254.4705126941227,-1.3250846336346673,-0.14293053389651655,-0.20029119206833662,-0.05829834076624457,0.033630006835596055,0.17371237825202998,0.0999033106807111,-0.0030010840315054174,0.14440991321642044,0.006064743274609307,1.8832894327212344,1.4749987194115808,1.5007217406642002,1.865174681370263e-15,0.7622294730867867,3,3
259,42.03423910300658,326.37679780781167,287.84148997707,422.9510874575506,289.46425125231434,245.81603155459024,380.9180316770972,141.80323400866382,199.23284310271995,135.3967321236025,-0.3298296905784981,0.1553821975284635,-0.374208115354279,-0.03177158649694728,0.14821194924313688,-0.3830417417744827,0.0006998522637940881,-0.7606913485568975,-0.436016292979198,0.7171244504774479,3.4354425580971384,2.0081316777879494,2.1734851432789277,5.931320508875395,0.4124123319947265,26,26
260,45.787496571620274,331.55983066903696,304.78260459300435,416.1275167450699,294.87819173552407,259.2254740026954,370.57485587184254,161.93263632694092,203.90050100093842,111.35033077761113,2.168014069984592,0.358888109053238,0.30952917631885746,0.2318534183596406,0.17322978835062086,-0.003641536829386203,0.002007650491012359,-0.36432824884064013,-0.2630251521573265,0.01673129765420746,3.5651224816863385,2.44764812078063,2.1115259477650414,0.0,0.9220110652212463,18,18
261,44.33008549738606,324.18583598300955,308.170607557477,423.28032742692864,287.36502672086715,263.89745256104317,379.02310995786814,158.87774965518216,207.54381435620792,115.15876147232018,-0.9167717354890426,-0.0965300897569885,0.5659994450398628,-0.0344486480387046,-0.19231597937681724,0.7980818801557014,0.053609683218880794,0.10717226821362354,0.2778811211913016,-1.659758878896725,0.6578296783000468,2.333983274433998,1.2771453164795499,4.747902593608602,0.8001425234444478,1,1
262,45.281503030674976,324.4448190170073,307.7089638456162,422.7570595357249,286.91699354301323,262.4774056570074,377.55308435040956,160.9741771353016,207.83079602206513,115.14174457937052,1.3359064610567144,0.022266520427388855,-0.03570276574605091,0.08982282295653723,0.03220125444576461,-0.25428585675462834,-0.043465904912040776,0.35953339992296895,0.03925621740444277,0.45290734325463256,1.9494456224625316,5.101080553095556,1.8583566972856689,1.6776663860399204,1.2691486710966704,1,1
263,42.28079588798989,329.2971029326988,169.5316266812093,412.3674108851863,292.71801410753045,129.2664033615951,370.09834182246124,168.18235350312628,205.03064436346597,254.69225227207792,0.05068211400886374,-0.006187177305621849,0.026088564600456634,-0.012516959995616219,-0.009880320339894541,0.027518321911496606,-0.019692393363424706,-0.0516032822978508,0.08353050497759486,-0.00477916140282629,0.6609906806981548,0.6757180650734915,1.399244029625559,1.865174681370263e-15,0.8559048128028385,2,2
264,44.27246570226382,330.36619900388854,302.96794576625575,414.8653925887709,293.3646332058742,258.7529815970532,370.6512717976356,162.5373519216466,205.01200040916726,111.89987100082907,4.8365401831848684,0.3238784428929759,0.1290417202556651,0.11213346343706143,-0.4237521831787136,-0.6834402789176148,-0.45801233112847034,-0.13528467525721907,-0.0681708114344279,0.06271450787416284,4.320486253044647,4.231033270753039,1.3508300519678913,0.0,0.7271417816373759,23,23
265,43.450318495963906,329.1639441005463,291.55034279948023,427.3703658933573,291.32586510152714,248.10553305394933,383.92471366492515,147.99108287223507,199.41530871391691,135.8214504460001,-0.13424146009155374,-0.27887697180414434,0.17871306200451528,-0.06937920947800025,-0.2719477851496916,0.23244289194912673,-0.061876831052095696,0.8432628324268785,0.3016173890233436,-0.6117012301739709,2.954419508466832,2.5569584969311006,1.6482382368765396,2.4767252431081634,0.7355709805649187,25,25
266,44.44629047892403,330.33779559147234,292.0736826999225,428.4663137617449,291.6147696515082,247.63396437938238,384.0263736150384,147.94470752795783,199.01712990389754,136.39327702902037,-0.8745437898976373,-0.537879662414628,-0.14860474425571538,-0.0750316631836625,-0.40249695327042295,-0.01811817965991535,0.018902990148055125,1.0952622550937714,0.5387983498668735,0.07741310878400225,3.4257596568415627,2.5991833932854203,1.9091946737052463,3.205728523067352,0.7646646452405315,25,25
267,45.9062372507778,331.6922437334725,172.78249084968346,416.29486467006564,294.618070963257,130.7392887039403,370.5679322987623,168.3435238721856,204.52128637421643,254.2860719652186,-1.8642694561331394,-0.36074915659122575,-0.782986951561023,-0.34584556605149985,-0.12545649965538563,-0.37823306989654126,-0.15341923209947636,0.08127993472799877,-0.1709853494660815,-0.08350265938992622,3.3855050801167863,1.0951821948769254,1.2281734175161996,1.865174681370263e-15,1.1558626905737261,3,3
268,43.328031292861276,328.78067788692937,291.2508309372428,427.77372398249355,291.09407784548256,247.967604107209,384.4545942808607,141.25563923916948,199.78123297281533,136.79707156405092,1.4881564250921522,0.8696686816216216,-0.5259208798967099,0.31343274366491647,0.630789888186008,-0.8860281298144627,0.17746083724902523,-0.6285165181920372,-0.1667893340038932,2.162060637019509,7.525346324951984,5.472914836274631,2.0648640877410354,7.088994295966869,1.6714962310893364,19,19
269,44.82172543351674,331.2170757201283,303.7727580709393,415.1208707496757,293.92510643279894,259.007552327213,370.3577878197337,163.08051089633136,204.86434241636323,111.35461065962136,0.8900060832892509,-0.45125639164539144,-0.5498689749393555,-0.2903171555852391,-0.6286530844929133,-0.8083631862649173,-0.43690504960322474,0.35035539439871516,-0.09755232457760438,0.4348694878989431,3.472166895865727,3.3938600846517843,0.914745153072887,2.1378173471838853,0.5379414371976692,30,30
270,42.42321807742628,331.0905432118677,168.74653238015208,411.49972393704996,293.8678379167377,128.1083871361407,369.1121263105568,170.16605664595954,201.93589595913804,254.50968565192025,-0.37666872765419745,0.6271275614858011,-0.013016073811552214,-0.00659667182296563,0.7777991880386601,0.0980902130540849,0.0348856123543342,1.3603586536750019,0.128819230088162,-0.06523013306924674,0.5607365954026711,0.735158451531632,4.86979579557264,1.865174681370263e-15,1.700449086200629,9,9
271,45.72610028271188,331.4416446914115,304.46604400312367,416.2364875935405,294.54764631247394,258.91814072543974,370.70052777050404,162.3811697235229,204.0356370145781,111.78276778773777,-1.8640086621555045,-0.6124806388247979,-0.40136391560328644,-0.29256741294772626,-0.4316160915249126,-0.1428880642675486,-0.09824133129232371,-0.3125210784668099,-0.05834961625620891,0.005450221460853303,2.8290061382280727,1.329543196714586,1.460460787938601,0.0,0.3199958206354366,15,15
272,40.82794772584847,325.4854936053682,284.57798797792503,420.0846812483779,289.7133530459284,243.7525963507761,379.25893864399046,146.4723176106977,198.81331450915354,135.57119419372646,0.6971032038884123,-0.025433035659578704,-0.3787668494328397,-0.03041843665791067,-0.15423640010938372,-0.5605265669188577,-0.10823707470647229,0.018599228750409036,-0.12282664688873683,0.7060073193428837,3.9559985537932167,3.4080788223531204,2.1196797567468897,2.6779646688604064,0.6013831604221997,26,26
273,42.221581051844716,332.19648844313105,168.75038041967062,412.5177094073901,294.93598260934664,128.17874052462523,370.3415594471857,171.2021526748937,200.65144246805116,255.13665637723045,0.24436774847827858,-0.553429414471041,-0.8523030809015714,-0.29853217668380033,-0.6368860321905491,-1.1890652027819146,-0.3615646592134167,-0.22203248519686064,-0.1943251625512415,-0.01125977890760539,4.219771146354584,4.128342795555322,1.727106974975563,1.865174681370263e-15,0.454872678084995,12,12
274,42.85887456714486,328.10833770478104,290.2128516575365,425.6099289004608,290.78693629389284,247.38797436397672,382.76290267323907,144.5854922845323,198.8815353982728,135.5093400150569,2.3858404836475104,0.8838120217424281,-0.6580130094288765,0.33705260016224814,0.4863843307534236,-1.1955112444799203,0.1015845802097291,-1.1104738301777617,-0.42560282979077174,2.5363259064844863,8.208600067779017,5.464476712125334,1.9675096395954996,7.160712011320465,0.7155040630970745,19,19
275,45.965083445593145,316.0931613541749,149.95403547712107,385.8462699605695,271.43672384367983,104.56430216480152,342.9647001095655,178.14641223429985,191.42720928356894,244.7132136847645,9.708366963090889,-3.234439417349938,-7.234940142573869,-3.3744177358257166,-5.1968356790523895,-12.70968926847425,-5.002071755706143,22.44077975508544,-2.0083064501073187,-7.188581743768623,39.645294131763144,38.04052945814006,12.985737332242373,86.34391660991903,7.435493101481367,-1,4
276,45.834163289892444,324.04728638531964,307.8711248435044,422.45046769533855,286.2738971356269,262.10122953027013,376.7171265321512,161.07720984171382,207.50740421193214,114.69500175428004,0.7835114472755536,-0.11328984024265032,-0.043082193728340046,0.01667419464754298,0.02741362480502769,-0.15440725892890547,-0.04993066464449758,-0.1450028996502943,-0.05627393105833926,0.1859746921900659,3.0778958727445556,3.7750892289067965,2.1904207415774555,1.415504464995038,0.8086859173654243,1,1
277,45.85806771501322,331.2322539949676,172.85775689524948,415.8956183186808,293.77428687891467,130.65980714582193,370.14805759097334,167.4018541525755,204.9626788198445,254.394567452028,0.01528262294382346,-0.04155792319913791,0.07925644350482135,0.05703425482810215,-0.010394466650811085,0.14490155292819654,0.06591574734775553,-0.10224575665993021,0.11240626141551355,0.015423376967829559,0.9093221837014174,1.0144181800942074,1.0655461495103262,1.865174681370263e-15,0.6842418422599237,3,3
278,42.47589196193119,328.5996501328557,292.31063139923646,427.3250912184649,291.43765082224724,249.86004612167554,384.8498228186024,140.6735712261391,200.0800310642985,135.352694933908,-0.027381374706004324,0.10429771995211773,-0.010701587880895064,0.03499937780209367,0.1374746711991643,-0.00649794591392161,0.04201204700462027,-0.28319950432801305,0.13019669028004857,0.16675789513081085,1.4385755924345902,1.961254395140665,1.6082833864555421,6.03127075053401,0.8554429255149485,-1,25
279,46.09506863752265,332.60154410030316,308.7940689508194,419.3127288435266,295.55755691988105,262.9061009842795,373.4414109693459,163.0880552842499,205.224378014255,110.5384471705698,0.7160881854721666,0.8855256778719832,0.7133302835256518,0.48894608891030306,0.6365134191155124,0.6764412349764847,0.43285112533543996,0.013341142728604476,0.006003709095137684,-0.1465211763144238,6.906652804317449,4.1399387541627,1.8104229812633326,0.0,1.1316837373419848,13,13
280,44.069845455840806,330.3964371061513,292.84589355166077,428.66920587492,291.9360688602829,248.78095176869263,384.6022979775784,147.63619826088714,199.8981735648521,135.83208634274476,0.9961004451689622,0.37812378405372143,0.6279625148663412,0.29090443294248153,0.24165946016350812,0.5610398533852504,0.21015023600595772,0.9787484875110865,0.42171449902898817,-0.44293031216955325,3.2271608594539107,1.6312415147064931,2.2742617798524294,2.37600508214244,0.42307103096754983,25,25
281,44.261408525137504,325.0863875139568,308.68316251511857,423.83648462397383,288.7250661573419,264.50913530848203,379.70052006624604,160.34386247513012,207.14515010184346,115.26030857955703,-0.44283352192911923,-0.15429493192960506,0.4804499359542233,0.07721157416824188,-0.09698337047391722,0.6357629440136472,0.13901824408850036,0.25064349867295893,0.2819146405868953,-0.9939926459644886,1.1695427632901665,1.163234482550371,1.2259222886439098,2.457074299970472,0.709602301838942,1,1
282,45.94336931591737,331.4519695341159,304.7994200430171,416.5148326338299,294.4011835369381,259.038668888538,370.765361681339,162.21330829169247,204.00030264925567,111.72706203854081,-1.0329542238523228,0.012894768014664,-0.016025368943236074,0.0023588429024862956,0.1612479896315821,0.16409205894737722,0.13127587991269385,0.2944820064382582,0.1321949377274819,0.055909045872294144,1.3120780706909683,1.9167635096779814,0.9943836887186505,0.0,0.4179958113134708,16,16
283,42.97837122625716,330.9987812359289,166.43251776665636,409.87506787285815,293.514623595751,125.4639159352812,366.9107917544082,171.98302699419654,198.84787064390255,254.68694275075202,-1.31849433197043,-0.046321967366135496,-0.15718098354218651,-0.024259127126599847,0.14709074794688687,0.268687098710137,0.12546492978190987,0.051554728593429286,0.1077110321525231,0.07663762139142763,1.7703561336229363,1.4219226836027288,1.085101588714286,1.865174681370263e-15,0.7720090940814435,21,21
284,83.49143883521137,352.662401415248,315.81844376456314,422.2137020602806,283.18616996510036,233.79129630422565,339.01569156181944,125.96440211721517,193.87729889742818,113.93924729802988,10.051232551072108,5.056617677670864,5.205295301930851,3.37375495326037,2.26992316829458,3.031136518757198,1.7280908249300124,1.5487290387888886,-3.9079416273693113,-3.9104735919712925,36.11303257365037,21.829409681029347,14.565820155668417,7.882885731097305,13.357520817989142,5,5
285,42.469112118116115,328.9990798242925,164.5486716733195,407.4210146822081,292.43510284658305,124.4302234175993,364.95306843166094,171.5953497468764,198.03217788894418,254.2103508088178,-0.501773864397062,0.34830787366737237,0.598079844141359,0.07586401424573871,0.35789439465183376,0.8717534667813693,0.14385683048883646,-0.1142674447319012,-0.010498291859489464,-0.03926075305214361,3.6985940835435,2.7597468976522985,0.9164591771663817,1.865174681370263e-15,1.138621364986237,20,20
286,41.28687646730077,325.68133141543893,287.069829117173,421.44045081823623,289.29565615354994,245.78342046914437,380.1579257947551,145.7710143555205,198.88801818993184,134.42766792056366,-0.1526432315306132,-0.04084422828233047,0.40683019956307254,0.07255159655904206,0.02910933280545191,0.5007795017302655,0.09612402129060739,0.877731217580888,0.4091058490601283,-0.6631824765856346,1.4706775344146907,0.750411099608793,1.635187498002271,2.979882317470295,0.5353831986350279,24,24
287,43.07857757791452,328.9106851160563,292.0757092950323,426.8341008789002,291.14405514197415,248.99908041738135,383.75608553256285,146.75521345623324,199.7228403172203,134.7781779704761,-0.07129375348348649,0.07799141161378328,0.3815735849619124,0.20216743142043495,0.10124575108077775,0.45821534471235525,0.2326280947495218,1.2102054242712255,0.4019312839736521,-0.21127190484865918,1.3442901634265119,1.6027173804306654,1.406056776850996,3.108909007864253,0.5296679396103453,25,25
288,45.616548557898284,331.60633146929126,304.91175607789836,416.580331727741,295.07666250796484,259.52326657401176,371.20264656962485,162.03057395695305,203.79589021565081,111.679486355312,-1.4436638220695208,-0.10171308353402336,-0.01122740285081926,0.03960362281546409,-0.021430643200565574,0.22169370439347613,0.2090311341705018,-0.04081746605303311,0.05836773254577633,0.1792661730654787,1.9325245026015743,2.891393751703477,1.3728399433083633,0.0,1.1095308202860796,16,16
289,45.42765912274996,323.9881703621654,307.2909910472133,422.3330537567276,286.50471909524936,261.9199046233211,376.98981960702287,161.23194172468905,208.450051849154,115.12382364319554,0.13635721917882576,-0.11255877536050213,0.3409679988777903,0.11347420982350775,-0.1944446939851412,0.3695941041982894,0.10686397951877834,0.20644839498722062,0.14570476376862532,-0.4819783066548939,1.7108114053425392,4.196509589405869,1.2829596442517714,2.408727657804427,0.526724985107632,1,1
290,45.5966320915351,331.4844148318023,305.0913222001468,417.04680472192564,294.5607518505492,259.69036137925673,371.6515181574727,162.1333333355487,204.65177747112935,111.96254721674842,4.731141420006397,0.7068860888787643,0.6327019103275656,0.4539347539564349,-0.07366895147222574,-0.10960118134012184,-0.08924638823719791,-0.5075892162484716,-0.11191203840179641,-0.04345693679460659,7.936009172192526,6.949271334089322,3.0287053864341136,0.0,1.12679375943399,-1,18
291,42.27067422617704,326.7014586360554,289.3240617220146,424.37772613525067,289.7296407150547,247.0684340378939,382.10735920938515,142.38860916636065,199.4628836092298,135.2767530770664,0.24370109070085505,0.3215800619343136,-0.2592308551562268,0.03302905095214144,0.23352562846474678,-0.34696045268009357,0.009384882443780454,-0.6465681458161959,-0.20667053532033988,0.6915613672716522,4.05155079819267,2.353189239103054,1.4740662867480319,7.399132162548868,0.7664832796120417,26,26
292,46.01109320271701,331.0949543074234,305.44891741032,416.9138340933361,294.3135855249272,259.6676342846649,371.14342833569344,162.44724135160706,204.69319691632927,111.47655267695353,0.252826363195065,0.6119080956351434,0.5125858307857056,0.37477765512812367,0.5463610872032243,0.544264759543996,0.37889368444301175,0.12365916859719059,0.12307393910082201,-0.0032341886754927163,5.588228441872988,4.345621838947074,1.9823332333798316,0.0,1.0219500932741494,14,14
293,42.50464466065264,330.7905979324235,169.2302642831081,412.4670847475775,293.76887283711267,128.6516821193994,369.98120731248315,169.62403538591968,203.12292463387055,254.95331295705805,-0.3532974965117544,0.5643509366050941,0.026074674319451437,0.035352007848107936,0.6800488152852716,0.09892544196623042,0.08101263998806177,1.2330962579764617,0.5062878616709607,0.02049322594522742,0.41460881426510526,0.7498971379912291,4.685780308194997,1.865174681370263e-15,0.5851020698857916,9,9
294,45.37775452244347,324.9517286311843,310.60979943594674,425.6746203750327,288.4482217774118,265.4205211338577,380.55889657373274,160.8487285134346,207.39265862556087,115.23971512882211,1.3184063239276071,0.5027098675486715,0.7758156534524501,0.5257948597287451,0.1546669613912882,0.6413545722812031,0.3975238135431838,1.174410599929343,0.9465859621215483,-0.1416547394444763,4.266519340415527,4.431228991120703,3.2372555408676456,0.8421494013866517,1.0344125678044518,1,1
295,45.60687949745115,331.5881645436801,186.56541990570085,416.25099420120887,294.62159792415383,144.3887572663658,370.7974423385976,167.1250570712755,204.63765959147668,239.66975126200302,0.11821843152023313,0.11342271201029053,6.732735444558642,0.15244899815026897,0.14524038194072603,9.30759916983974,0.1603318602885723,-21.14914564245339,0.1614914515026005,-4.5234318052721525,1.6724375639191862,1.5542674822528006,0.8920963579383993,59.125137319680064,1.345131871068705,7,7
